transaccion_id,tarjeta_id,cliente_id,fecha,monto_ars,categoria,tipo,aprobada
TX016728,T00269,C0116,2024-08-06,23926.75,Supermercado,débito,1
TX016729,T00314,C0140,2024-08-06,52307.34,E-commerce,crédito,1
TX016730,T00324,C0145,2024-08-06,13816.42,Indumentaria,crédito,1
TX016731,T00345,C0156,2024-08-06,20043.2,E-commerce,crédito,1
TX016732,T00358,C0162,2024-08-06,9311.04,E-commerce,débito,1
TX016733,T00420,C0195,2024-08-06,99248.68,Transferencia,débito,1
TX016734,T00428,C0197,2024-08-06,16818.88,E-commerce,débito,1
TX016735,T00435,C0203,2024-08-06,22757.29,Salud,débito,1
TX016736,T00449,C0209,2024-08-06,17622.26,Restaurant,débito,1
TX016737,T00450,C0209,2024-08-06,28929.16,Salud,crédito,1
TX016738,T00481,C0222,2024-08-06,18313.03,Servicios,débito,1
TX016739,T00503,C0234,2024-08-06,30723.76,E-commerce,crédito,1
TX016740,T00502,C0234,2024-08-06,7900.87,Combustible,débito,1
TX016741,T00504,C0235,2024-08-06,18819.11,Entretenimiento,débito,1
TX016742,T00587,C0277,2024-08-06,105702.91,Salud,débito,1
TX016743,T00653,C0308,2024-08-06,16140.16,Combustible,débito,1
TX016744,T00676,C0317,2024-08-06,99659.18,E-commerce,crédito,1
TX016745,T00747,C0351,2024-08-06,49444.46,Supermercado,crédito,1
TX016746,T00761,C0358,2024-08-06,51551.79,Combustible,débito,1
TX016747,T00764,C0359,2024-08-06,16151.65,Servicios,débito,1
TX016748,T00790,C0372,2024-08-06,131646.25,Viajes,crédito,1
TX016749,T00807,C0381,2024-08-06,38578.52,Transferencia,débito,1
TX016750,T00846,C0397,2024-08-06,12798.64,E-commerce,crédito,1
TX016751,T00858,C0403,2024-08-06,114937.19,Entretenimiento,débito,1
TX016752,T00858,C0403,2024-08-06,145302.77,Transferencia,débito,1
TX016753,T00902,C0423,2024-08-06,33598.68,Restaurant,crédito,1
TX016754,T00941,C0442,2024-08-06,23293.97,E-commerce,débito,1
TX016755,T00973,C0459,2024-08-06,195852.31,Indumentaria,débito,1
TX016756,T00978,C0460,2024-08-06,120968.22,Indumentaria,crédito,1
TX016757,T01073,C0504,2024-08-06,14284.02,Combustible,débito,0
TX016758,T01253,C0588,2024-08-06,33043.35,Restaurant,crédito,1
TX016759,T01255,C0589,2024-08-06,17149.66,Salud,crédito,1
TX016760,T01274,C0599,2024-08-06,66486.88,Supermercado,débito,1
TX016761,T01282,C0602,2024-08-06,29876.3,Indumentaria,crédito,1
TX016762,T01356,C0636,2024-08-06,28911.79,Entretenimiento,crédito,1
TX016763,T01370,C0643,2024-08-06,13751.9,Restaurant,crédito,1
TX016764,T01387,C0650,2024-08-06,60181.61,Supermercado,débito,1
TX016765,T01436,C0670,2024-08-06,136753.52,Viajes,crédito,1
TX016766,T01473,C0690,2024-08-06,36817.95,E-commerce,débito,1
TX016767,T01493,C0699,2024-08-06,41342.02,Salud,débito,1
TX016768,T01496,C0700,2024-08-06,6705.97,Supermercado,crédito,1
TX016769,T01494,C0700,2024-08-06,39612.47,Salud,débito,1
TX016770,T01507,C0704,2024-08-06,46039.61,Indumentaria,crédito,1
TX016771,T01587,C0740,2024-08-06,37837.29,E-commerce,crédito,1
TX016772,T01601,C0746,2024-08-06,53069.13,Supermercado,débito,1
TX016773,T01627,C0761,2024-08-06,21410.7,Supermercado,débito,1
TX016774,T01653,C0772,2024-08-06,36707.59,Combustible,débito,1
TX016775,T01662,C0776,2024-08-06,26865.25,Combustible,débito,1
TX016776,T01708,C0797,2024-08-06,46550.34,E-commerce,crédito,1
TX016777,T01790,C0840,2024-08-06,23369.09,Indumentaria,débito,1
TX016778,T01804,C0847,2024-08-06,26392.78,Servicios,débito,1
TX016779,T01912,C0900,2024-08-06,160567.25,Viajes,crédito,1
TX016780,T01948,C0920,2024-08-06,286513.75,Indumentaria,crédito,1
TX016781,T02052,C0971,2024-08-06,20640.46,Combustible,débito,1
TX016782,T02072,C0982,2024-08-06,28656.47,Restaurant,crédito,1
TX016783,T02099,C0997,2024-08-06,59244.71,Combustible,débito,1
TX016784,T02106,C0999,2024-08-06,63203.77,Indumentaria,crédito,1
TX016785,T02107,C0999,2024-08-06,130563.32,Supermercado,crédito,1
TX016786,T00001,C0001,2024-08-07,50252.73,Supermercado,débito,1
TX016787,T00010,C0004,2024-08-07,95979.8,Viajes,crédito,1
TX016788,T00069,C0030,2024-08-07,34810.18,Supermercado,crédito,1
TX016789,T00099,C0046,2024-08-07,38096.51,Supermercado,débito,1
TX016790,T00112,C0053,2024-08-07,76364.5,Supermercado,débito,1
TX016791,T00116,C0055,2024-08-07,30982.98,Supermercado,débito,1
TX016792,T00118,C0056,2024-08-07,23561.9,Combustible,débito,0
TX016793,T00169,C0076,2024-08-07,3729.81,Supermercado,débito,1
TX016794,T00188,C0084,2024-08-07,124345.37,Restaurant,débito,1
TX016795,T00231,C0100,2024-08-07,32622.2,Combustible,débito,1
TX016796,T00301,C0132,2024-08-07,47836.42,Combustible,crédito,1
TX016797,T00336,C0151,2024-08-07,37353.71,Supermercado,crédito,1
TX016798,T00363,C0165,2024-08-07,7609.19,Servicios,débito,1
TX016799,T00379,C0173,2024-08-07,20304.39,Supermercado,débito,1
TX016800,T00408,C0189,2024-08-07,291695.96,Transferencia,débito,1
TX016801,T00437,C0204,2024-08-07,152051.96,Restaurant,débito,1
TX016802,T00446,C0208,2024-08-07,70338.81,Restaurant,débito,1
TX016803,T00503,C0234,2024-08-07,22628.2,Entretenimiento,crédito,1
TX016804,T00516,C0241,2024-08-07,19452.97,Restaurant,débito,1
TX016805,T00529,C0248,2024-08-07,107835.35,Salud,crédito,1
TX016806,T00540,C0253,2024-08-07,67937.87,Transferencia,débito,1
TX016807,T00557,C0262,2024-08-07,64432.62,Supermercado,débito,1
TX016808,T00572,C0268,2024-08-07,53326.74,Restaurant,crédito,1
TX016809,T00570,C0268,2024-08-07,44715.95,Restaurant,débito,1
TX016810,T00579,C0272,2024-08-07,59173.47,E-commerce,crédito,1
TX016811,T00615,C0290,2024-08-07,43043.52,Servicios,débito,1
TX016812,T00621,C0293,2024-08-07,86330.68,Supermercado,débito,1
TX016813,T00623,C0294,2024-08-07,61614.73,Servicios,débito,1
TX016814,T00643,C0304,2024-08-07,159065.77,Viajes,crédito,1
TX016815,T00708,C0337,2024-08-07,31343.58,Servicios,débito,1
TX016816,T00729,C0345,2024-08-07,15417.68,Servicios,débito,1
TX016817,T00755,C0354,2024-08-07,106112.75,Restaurant,crédito,1
TX016818,T00761,C0358,2024-08-07,141514.99,Combustible,débito,1
TX016819,T00771,C0361,2024-08-07,30243.62,Restaurant,crédito,1
TX016820,T00788,C0372,2024-08-07,36068.78,Supermercado,débito,1
TX016821,T00847,C0398,2024-08-07,81174.98,Servicios,débito,1
TX016822,T00871,C0408,2024-08-07,32539.21,Entretenimiento,crédito,1
TX016823,T00877,C0411,2024-08-07,55539.2,Restaurant,crédito,1
TX016824,T00902,C0423,2024-08-07,19618.75,Combustible,crédito,1
TX016825,T00904,C0424,2024-08-07,264555.23,Restaurant,crédito,1
TX016826,T00909,C0427,2024-08-07,37084.63,Combustible,débito,1
TX016827,T01035,C0486,2024-08-07,24862.14,Entretenimiento,crédito,1
TX016828,T01047,C0492,2024-08-07,44391.48,Combustible,crédito,1
TX016829,T01069,C0502,2024-08-07,96620.5,Transferencia,débito,1
TX016830,T01078,C0506,2024-08-07,11904.45,Salud,débito,1
TX016831,T01149,C0536,2024-08-07,5414.99,Servicios,débito,1
TX016832,T01164,C0544,2024-08-07,41582.84,Salud,crédito,1
TX016833,T01206,C0564,2024-08-07,14569.39,Restaurant,débito,1
TX016834,T01210,C0565,2024-08-07,50670.58,Indumentaria,crédito,1
TX016835,T01306,C0613,2024-08-07,15685.87,Combustible,débito,1
TX016836,T01314,C0617,2024-08-07,8364.91,Restaurant,débito,1
TX016837,T01354,C0636,2024-08-07,26911.59,Servicios,débito,1
TX016838,T01367,C0642,2024-08-07,16664.78,Servicios,débito,1
TX016839,T01370,C0643,2024-08-07,6717.93,E-commerce,crédito,1
TX016840,T01393,C0652,2024-08-07,182600.83,E-commerce,débito,1
TX016841,T01402,C0655,2024-08-07,99873.18,Entretenimiento,débito,0
TX016842,T01408,C0658,2024-08-07,26395.09,Servicios,débito,1
TX016843,T01408,C0658,2024-08-07,67284.02,Supermercado,débito,1
TX016844,T01416,C0662,2024-08-07,12407.63,Combustible,débito,1
TX016845,T01421,C0664,2024-08-07,23355.55,Servicios,débito,1
TX016846,T01443,C0674,2024-08-07,14579.08,Entretenimiento,débito,1
TX016847,T01449,C0678,2024-08-07,49906.53,Indumentaria,crédito,1
TX016848,T01500,C0702,2024-08-07,61287.88,Servicios,crédito,1
TX016849,T01509,C0706,2024-08-07,24884.72,Supermercado,débito,0
TX016850,T01512,C0707,2024-08-07,289305.67,Transferencia,débito,1
TX016851,T01556,C0724,2024-08-07,17942.79,Supermercado,crédito,1
TX016852,T01557,C0725,2024-08-07,56578.39,Supermercado,débito,1
TX016853,T01570,C0732,2024-08-07,12173.62,Servicios,débito,1
TX016854,T01579,C0735,2024-08-07,42717.79,Supermercado,débito,1
TX016855,T01583,C0739,2024-08-07,103927.06,Transferencia,débito,1
TX016856,T01611,C0752,2024-08-07,171070.86,Indumentaria,débito,1
TX016857,T01625,C0759,2024-08-07,36397.46,Restaurant,débito,1
TX016858,T01658,C0773,2024-08-07,92701.99,E-commerce,crédito,1
TX016859,T01723,C0805,2024-08-07,27725.91,Restaurant,débito,1
TX016860,T01739,C0812,2024-08-07,28902.49,Servicios,débito,1
TX016861,T01818,C0852,2024-08-07,42682.45,Combustible,crédito,1
TX016862,T01832,C0861,2024-08-07,21463.51,Restaurant,crédito,0
TX016863,T01834,C0862,2024-08-07,14498.29,Indumentaria,débito,0
TX016864,T01839,C0864,2024-08-07,72963.38,Servicios,débito,1
TX016865,T01864,C0877,2024-08-07,142725.6,Indumentaria,crédito,1
TX016866,T01890,C0890,2024-08-07,29589.67,Restaurant,débito,1
TX016867,T01899,C0896,2024-08-07,21621.57,Entretenimiento,débito,1
TX016868,T01921,C0903,2024-08-07,12681.47,Servicios,crédito,1
TX016869,T01920,C0903,2024-08-07,63687.04,Supermercado,crédito,1
TX016870,T01926,C0906,2024-08-07,26321.49,Indumentaria,débito,1
TX016871,T01939,C0915,2024-08-07,628911.96,Viajes,crédito,1
TX016872,T01940,C0916,2024-08-07,33173.28,Supermercado,débito,1
TX016873,T01986,C0938,2024-08-07,27501.5,Servicios,débito,1
TX016874,T02033,C0960,2024-08-07,13546.07,E-commerce,débito,1
TX016875,T02094,C0994,2024-08-07,12657.01,Entretenimiento,crédito,1
TX016876,T00013,C0006,2024-08-08,132458.16,Restaurant,crédito,1
TX016877,T00023,C0010,2024-08-08,7939.05,Restaurant,débito,1
TX016878,T00077,C0035,2024-08-08,35280.47,E-commerce,débito,1
TX016879,T00088,C0041,2024-08-08,48491.21,Restaurant,débito,1
TX016880,T00102,C0048,2024-08-08,102364.1,Transferencia,débito,1
TX016881,T00201,C0089,2024-08-08,37790.85,Supermercado,débito,1
TX016882,T00234,C0101,2024-08-08,65414.58,Combustible,débito,1
TX016883,T00240,C0104,2024-08-08,53386.58,Combustible,débito,1
TX016884,T00274,C0118,2024-08-08,15542.34,Entretenimiento,débito,1
TX016885,T00281,C0122,2024-08-08,31332.83,Supermercado,débito,1
TX016886,T00310,C0138,2024-08-08,205347.39,Supermercado,crédito,1
TX016887,T00334,C0150,2024-08-08,42127.71,E-commerce,débito,1
TX016888,T00361,C0163,2024-08-08,22469.77,Restaurant,crédito,1
TX016889,T00365,C0166,2024-08-08,140717.23,Restaurant,crédito,1
TX016890,T00398,C0184,2024-08-08,237001.86,Transferencia,débito,1
TX016891,T00398,C0184,2024-08-08,22501.44,Restaurant,débito,1
TX016892,T00401,C0185,2024-08-08,28550.16,Combustible,débito,1
TX016893,T00481,C0222,2024-08-08,87183.59,Supermercado,débito,0
TX016894,T00496,C0231,2024-08-08,203894.21,Indumentaria,crédito,1
TX016895,T00540,C0253,2024-08-08,151028.25,Transferencia,débito,1
TX016896,T00575,C0270,2024-08-08,89577.72,Transferencia,débito,1
TX016897,T00588,C0277,2024-08-08,31167.47,Combustible,crédito,1
TX016898,T00624,C0294,2024-08-08,85966.47,Restaurant,crédito,1
TX016899,T00648,C0306,2024-08-08,25895.25,Supermercado,crédito,1
TX016900,T00679,C0319,2024-08-08,68033.15,Restaurant,débito,1
TX016901,T00756,C0354,2024-08-08,141145.02,Indumentaria,crédito,1
TX016902,T00785,C0368,2024-08-08,11084.69,Supermercado,débito,1
TX016903,T00791,C0373,2024-08-08,32135.18,Supermercado,débito,1
TX016904,T00794,C0375,2024-08-08,15674.79,Servicios,débito,1
TX016905,T00807,C0381,2024-08-08,9212.26,Restaurant,débito,1
TX016906,T00809,C0382,2024-08-08,86342.58,Transferencia,débito,1
TX016907,T00900,C0423,2024-08-08,38304.79,Supermercado,débito,1
TX016908,T00950,C0446,2024-08-08,44600.1,Supermercado,débito,1
TX016909,T01055,C0497,2024-08-08,16585.2,Salud,débito,1
TX016910,T01057,C0498,2024-08-08,47307.4,Salud,débito,1
TX016911,T01080,C0507,2024-08-08,22088.05,Indumentaria,crédito,1
TX016912,T01146,C0533,2024-08-08,2964.78,Servicios,débito,0
TX016913,T01169,C0547,2024-08-08,14021.16,Servicios,débito,1
TX016914,T01261,C0592,2024-08-08,98157.34,Supermercado,débito,1
TX016915,T01331,C0627,2024-08-08,60811.3,Supermercado,débito,1
TX016916,T01466,C0686,2024-08-08,13138.07,Combustible,débito,1
TX016917,T01522,C0712,2024-08-08,53784.36,Indumentaria,débito,1
TX016918,T01542,C0719,2024-08-08,98062.5,Restaurant,crédito,1
TX016919,T01544,C0720,2024-08-08,33024.38,Indumentaria,crédito,1
TX016920,T01642,C0767,2024-08-08,22613.89,Indumentaria,crédito,1
TX016921,T01652,C0771,2024-08-08,162388.52,Supermercado,crédito,1
TX016922,T01761,C0823,2024-08-08,88807.49,Transferencia,débito,1
TX016923,T01765,C0826,2024-08-08,34517.69,Transferencia,débito,1
TX016924,T01775,C0832,2024-08-08,34247.62,Supermercado,débito,1
TX016925,T01857,C0873,2024-08-08,306794.25,Viajes,crédito,1
TX016926,T01859,C0875,2024-08-08,82248.85,Entretenimiento,débito,1
TX016927,T01878,C0882,2024-08-08,46958.12,Restaurant,crédito,0
TX016928,T01880,C0884,2024-08-08,28976.41,E-commerce,débito,1
TX016929,T01911,C0900,2024-08-08,291206.29,Viajes,crédito,1
TX016930,T02033,C0960,2024-08-08,6926.67,E-commerce,débito,1
TX016931,T02039,C0963,2024-08-08,45385.26,Salud,débito,1
TX016932,T00071,C0031,2024-08-09,10226.29,Entretenimiento,débito,1
TX016933,T00092,C0043,2024-08-09,294557.82,Transferencia,débito,1
TX016934,T00092,C0043,2024-08-09,174422.2,Transferencia,débito,1
TX016935,T00105,C0050,2024-08-09,71112.12,Supermercado,débito,1
TX016936,T00181,C0081,2024-08-09,75208.72,Transferencia,débito,1
TX016937,T00196,C0086,2024-08-09,8385.31,Entretenimiento,débito,1
TX016938,T00205,C0090,2024-08-09,13556.42,Combustible,débito,1
TX016939,T00242,C0104,2024-08-09,85766.36,E-commerce,crédito,1
TX016940,T00267,C0115,2024-08-09,49723.29,Combustible,débito,1
TX016941,T00308,C0137,2024-08-09,12305.42,Entretenimiento,débito,1
TX016942,T00349,C0159,2024-08-09,97228.81,Supermercado,débito,1
TX016943,T00362,C0164,2024-08-09,16470.01,Restaurant,débito,1
TX016944,T00409,C0190,2024-08-09,61818.38,Combustible,débito,1
TX016945,T00414,C0192,2024-08-09,32256.75,Servicios,débito,1
TX016946,T00485,C0225,2024-08-09,19780.36,Supermercado,débito,1
TX016947,T00525,C0247,2024-08-09,40850.93,Restaurant,débito,1
TX016948,T00530,C0249,2024-08-09,5722.48,Servicios,débito,1
TX016949,T00565,C0266,2024-08-09,24868.13,Combustible,débito,1
TX016950,T00570,C0268,2024-08-09,38847.77,Supermercado,débito,1
TX016951,T00591,C0279,2024-08-09,76419.37,Restaurant,crédito,1
TX016952,T00606,C0285,2024-08-09,143963.44,E-commerce,crédito,1
TX016953,T00612,C0288,2024-08-09,48568.65,Supermercado,débito,1
TX016954,T00635,C0301,2024-08-09,20652.06,Supermercado,débito,1
TX016955,T00691,C0325,2024-08-09,27369.83,Supermercado,débito,1
TX016956,T00696,C0328,2024-08-09,12362.72,Salud,crédito,1
TX016957,T00722,C0342,2024-08-09,142363.25,Viajes,débito,1
TX016958,T00758,C0355,2024-08-09,14448.43,Indumentaria,crédito,1
TX016959,T00848,C0398,2024-08-09,106046.81,Restaurant,crédito,1
TX016960,T00876,C0411,2024-08-09,62487.88,Combustible,débito,1
TX016961,T00880,C0412,2024-08-09,22850.08,E-commerce,crédito,1
TX016962,T00896,C0420,2024-08-09,5417.37,Servicios,débito,1
TX016963,T00902,C0423,2024-08-09,15570.23,Indumentaria,crédito,0
TX016964,T00908,C0426,2024-08-09,24519.1,Supermercado,débito,0
TX016965,T00909,C0427,2024-08-09,25363.39,Combustible,débito,1
TX016966,T00935,C0440,2024-08-09,74950.77,Salud,débito,1
TX016967,T00944,C0444,2024-08-09,6858.72,Servicios,débito,1
TX016968,T00951,C0446,2024-08-09,176218.9,Indumentaria,crédito,1
TX016969,T00958,C0450,2024-08-09,83992.47,Indumentaria,débito,1
TX016970,T00965,C0455,2024-08-09,29077.31,Supermercado,débito,1
TX016971,T00971,C0458,2024-08-09,44051.81,Servicios,débito,1
TX016972,T00979,C0461,2024-08-09,263139.23,Salud,débito,1
TX016973,T01008,C0473,2024-08-09,20156.11,Combustible,débito,1
TX016974,T01025,C0482,2024-08-09,37723.38,Supermercado,débito,1
TX016975,T01129,C0525,2024-08-09,8440.41,Combustible,débito,1
TX016976,T01129,C0525,2024-08-09,14291.73,Servicios,débito,1
TX016977,T01132,C0526,2024-08-09,37408.07,Restaurant,débito,1
TX016978,T01163,C0544,2024-08-09,89919.3,Transferencia,débito,0
TX016979,T01165,C0545,2024-08-09,73791.87,Combustible,débito,1
TX016980,T01193,C0557,2024-08-09,11867.1,Combustible,débito,1
TX016981,T01205,C0563,2024-08-09,17529.05,Supermercado,débito,1
TX016982,T01266,C0594,2024-08-09,93935.52,Salud,crédito,1
TX016983,T01297,C0609,2024-08-09,137649.23,Viajes,crédito,1
TX016984,T01322,C0622,2024-08-09,131707.46,Supermercado,débito,1
TX016985,T01394,C0652,2024-08-09,236527.6,Viajes,crédito,1
TX016986,T01398,C0654,2024-08-09,66957.46,Restaurant,débito,1
TX016987,T01430,C0668,2024-08-09,57273.9,Supermercado,débito,1
TX016988,T01513,C0707,2024-08-09,95487.15,Entretenimiento,crédito,1
TX016989,T01556,C0724,2024-08-09,56873.21,Supermercado,crédito,1
TX016990,T01561,C0727,2024-08-09,28795.0,Supermercado,débito,1
TX016991,T01606,C0748,2024-08-09,20266.31,Restaurant,crédito,1
TX016992,T01664,C0776,2024-08-09,140596.48,E-commerce,crédito,1
TX016993,T01681,C0783,2024-08-09,243395.27,Indumentaria,crédito,1
TX016994,T01693,C0791,2024-08-09,25171.22,Supermercado,débito,1
TX016995,T01706,C0797,2024-08-09,38010.34,Restaurant,débito,1
TX016996,T01785,C0837,2024-08-09,39333.1,Supermercado,crédito,1
TX016997,T01829,C0859,2024-08-09,10565.94,Restaurant,débito,1
TX016998,T01849,C0870,2024-08-09,20596.02,Restaurant,débito,0
TX016999,T01864,C0877,2024-08-09,147821.69,Supermercado,crédito,1
TX017000,T01880,C0884,2024-08-09,48938.34,E-commerce,débito,1
TX017001,T01923,C0904,2024-08-09,23785.52,Supermercado,crédito,1
TX017002,T01927,C0907,2024-08-09,58939.57,Combustible,débito,1
TX017003,T01927,C0907,2024-08-09,21416.41,Entretenimiento,débito,1
TX017004,T01934,C0911,2024-08-09,32423.44,E-commerce,débito,1
TX017005,T01999,C0944,2024-08-09,17012.92,Supermercado,débito,1
TX017006,T02105,C0999,2024-08-09,78084.34,Combustible,débito,1
TX017007,T00021,C0009,2024-08-10,222178.87,Salud,crédito,1
TX017008,T00023,C0010,2024-08-10,32692.75,Transferencia,débito,1
TX017009,T00034,C0014,2024-08-10,51951.42,E-commerce,crédito,1
TX017010,T00032,C0014,2024-08-10,42808.1,Servicios,débito,1
TX017011,T00040,C0017,2024-08-10,42332.07,Supermercado,crédito,1
TX017012,T00061,C0027,2024-08-10,8822.7,Servicios,débito,1
TX017013,T00099,C0046,2024-08-10,6286.06,Entretenimiento,débito,1
TX017014,T00106,C0050,2024-08-10,34115.8,E-commerce,crédito,1
TX017015,T00115,C0054,2024-08-10,23022.49,Indumentaria,débito,1
TX017016,T00148,C0067,2024-08-10,37566.24,Combustible,débito,1
TX017017,T00173,C0078,2024-08-10,38791.36,Salud,débito,1
TX017018,T00187,C0083,2024-08-10,70575.24,Transferencia,débito,1
TX017019,T00231,C0100,2024-08-10,117035.5,Restaurant,débito,1
TX017020,T00266,C0114,2024-08-10,9451.69,Combustible,débito,1
TX017021,T00267,C0115,2024-08-10,71111.86,Salud,débito,1
TX017022,T00274,C0118,2024-08-10,19890.54,Combustible,débito,1
TX017023,T00334,C0150,2024-08-10,9386.33,Servicios,débito,1
TX017024,T00349,C0159,2024-08-10,21461.07,Servicios,débito,1
TX017025,T00362,C0164,2024-08-10,15890.23,Restaurant,débito,1
TX017026,T00386,C0177,2024-08-10,15029.04,Entretenimiento,débito,1
TX017027,T00402,C0185,2024-08-10,58196.44,Viajes,crédito,1
TX017028,T00409,C0190,2024-08-10,75642.18,Servicios,débito,1
TX017029,T00435,C0203,2024-08-10,7421.35,Servicios,débito,1
TX017030,T00443,C0206,2024-08-10,17461.09,E-commerce,crédito,1
TX017031,T00453,C0210,2024-08-10,85839.21,Supermercado,crédito,1
TX017032,T00468,C0216,2024-08-10,12615.38,Combustible,crédito,1
TX017033,T00468,C0216,2024-08-10,13571.91,Restaurant,crédito,1
TX017034,T00550,C0257,2024-08-10,6489.74,Servicios,débito,1
TX017035,T00604,C0284,2024-08-10,61939.89,Transferencia,débito,1
TX017036,T00621,C0293,2024-08-10,165602.2,Salud,débito,1
TX017037,T00634,C0300,2024-08-10,14400.73,Restaurant,débito,1
TX017038,T00686,C0322,2024-08-10,21623.45,Servicios,crédito,1
TX017039,T00699,C0330,2024-08-10,36673.67,E-commerce,crédito,1
TX017040,T00714,C0339,2024-08-10,73431.44,Salud,débito,1
TX017041,T00754,C0354,2024-08-10,29739.78,Servicios,débito,1
TX017042,T00792,C0374,2024-08-10,49026.78,Supermercado,débito,1
TX017043,T00831,C0392,2024-08-10,35576.42,Restaurant,débito,1
TX017044,T00873,C0409,2024-08-10,20740.45,Combustible,débito,1
TX017045,T00890,C0417,2024-08-10,9001.0,Combustible,crédito,1
TX017046,T00909,C0427,2024-08-10,87724.25,Combustible,débito,1
TX017047,T00912,C0428,2024-08-10,21199.31,Servicios,débito,1
TX017048,T00935,C0440,2024-08-10,63990.58,Servicios,débito,1
TX017049,T00943,C0443,2024-08-10,33056.4,Restaurant,crédito,1
TX017050,T00950,C0446,2024-08-10,45779.41,Servicios,débito,1
TX017051,T00974,C0459,2024-08-10,281645.65,Viajes,crédito,1
TX017052,T00976,C0460,2024-08-10,75873.06,Servicios,débito,1
TX017053,T00987,C0463,2024-08-10,48800.51,Indumentaria,crédito,0
TX017054,T01056,C0497,2024-08-10,49271.05,E-commerce,crédito,0
TX017055,T01057,C0498,2024-08-10,46972.36,Servicios,débito,1
TX017056,T01057,C0498,2024-08-10,29761.98,Salud,débito,1
TX017057,T01078,C0506,2024-08-10,23247.05,Entretenimiento,débito,0
TX017058,T01082,C0508,2024-08-10,29628.71,Salud,débito,1
TX017059,T01132,C0526,2024-08-10,20024.0,Combustible,débito,1
TX017060,T01132,C0526,2024-08-10,201288.69,Transferencia,débito,1
TX017061,T01136,C0528,2024-08-10,40766.5,E-commerce,crédito,1
TX017062,T01155,C0539,2024-08-10,36610.14,Viajes,débito,1
TX017063,T01174,C0549,2024-08-10,104013.08,Restaurant,débito,0
TX017064,T01178,C0550,2024-08-10,19604.11,Servicios,débito,1
TX017065,T01213,C0567,2024-08-10,213975.73,Salud,débito,0
TX017066,T01232,C0578,2024-08-10,22416.05,Indumentaria,débito,1
TX017067,T01263,C0593,2024-08-10,16408.93,Entretenimiento,débito,1
TX017068,T01282,C0602,2024-08-10,12850.17,Combustible,crédito,0
TX017069,T01293,C0608,2024-08-10,91299.24,Transferencia,débito,1
TX017070,T01300,C0611,2024-08-10,113833.23,Indumentaria,crédito,1
TX017071,T01304,C0612,2024-08-10,516093.65,Viajes,crédito,1
TX017072,T01318,C0620,2024-08-10,167706.78,Restaurant,débito,1
TX017073,T01343,C0631,2024-08-10,56574.34,Servicios,crédito,1
TX017074,T01366,C0641,2024-08-10,38996.88,E-commerce,débito,1
TX017075,T01371,C0644,2024-08-10,15456.66,Restaurant,débito,1
TX017076,T01395,C0652,2024-08-10,287040.7,Viajes,crédito,1
TX017077,T01408,C0658,2024-08-10,42463.48,Servicios,débito,1
TX017078,T01430,C0668,2024-08-10,21737.42,Servicios,débito,0
TX017079,T01443,C0674,2024-08-10,14162.4,Restaurant,débito,1
TX017080,T01455,C0681,2024-08-10,58021.26,Entretenimiento,crédito,1
TX017081,T01480,C0693,2024-08-10,6120.62,Servicios,crédito,1
TX017082,T01493,C0699,2024-08-10,35180.91,E-commerce,débito,1
TX017083,T01533,C0716,2024-08-10,9770.48,E-commerce,débito,1
TX017084,T01549,C0722,2024-08-10,6711.26,Entretenimiento,crédito,1
TX017085,T01567,C0730,2024-08-10,30392.35,Entretenimiento,débito,1
TX017086,T01593,C0742,2024-08-10,10289.64,Servicios,crédito,1
TX017087,T01600,C0745,2024-08-10,112250.2,Supermercado,crédito,1
TX017088,T01605,C0748,2024-08-10,9812.03,Combustible,débito,1
TX017089,T01608,C0750,2024-08-10,22679.34,Indumentaria,débito,1
TX017090,T01617,C0755,2024-08-10,43247.21,Supermercado,débito,1
TX017091,T01637,C0766,2024-08-10,26364.15,Supermercado,débito,1
TX017092,T01668,C0778,2024-08-10,40758.02,Restaurant,débito,1
TX017093,T01675,C0781,2024-08-10,66708.94,Salud,débito,1
TX017094,T01684,C0786,2024-08-10,13723.93,Combustible,débito,1
TX017095,T01725,C0806,2024-08-10,22738.84,Combustible,débito,1
TX017096,T01846,C0869,2024-08-10,41646.44,Entretenimiento,débito,1
TX017097,T01847,C0869,2024-08-10,22282.54,E-commerce,crédito,1
TX017098,T01902,C0897,2024-08-10,74841.48,Salud,débito,1
TX017099,T01911,C0900,2024-08-10,193529.17,Salud,crédito,1
TX017100,T01924,C0905,2024-08-10,6962.28,Servicios,débito,1
TX017101,T01928,C0908,2024-08-10,46400.07,E-commerce,débito,1
TX017102,T01977,C0935,2024-08-10,17475.11,Supermercado,débito,1
TX017103,T02031,C0959,2024-08-10,15154.48,E-commerce,crédito,1
TX017104,T02105,C0999,2024-08-10,149090.74,Transferencia,débito,1
TX017105,T00078,C0036,2024-08-11,14100.42,Entretenimiento,débito,1
TX017106,T00092,C0043,2024-08-11,77437.1,Servicios,débito,1
TX017107,T00117,C0055,2024-08-11,8339.02,Servicios,crédito,1
TX017108,T00122,C0058,2024-08-11,132960.91,Restaurant,débito,1
TX017109,T00223,C0096,2024-08-11,6938.08,Servicios,débito,1
TX017110,T00226,C0097,2024-08-11,23935.38,Restaurant,débito,1
TX017111,T00253,C0108,2024-08-11,60447.0,Indumentaria,crédito,1
TX017112,T00254,C0109,2024-08-11,15715.12,Entretenimiento,débito,1
TX017113,T00260,C0112,2024-08-11,78734.83,Supermercado,débito,1
